"","tile_name","Canal","River_length"
"66324","SE0109",769,738
"66325","SE0110",0,196
"66326","SE0111",0,1316
"66327","SE0112",0,1899
"66328","SE0113",0,2262
"66329","SE0115",1396,851
"66330","SE0116",0,0
"66331","SE0117",0,810
"66332","SE0118",0,1945
"66333","SE0119",0,255
"66334","SE0122",0,339
"66335","SE0125",544,1394
"66336","SE0126",598,1605
"66337","SE0127",0,243
"66338","SE0130",0,1196
"66339","SE0131",0,1791
"66340","SE0132",0,10
"66341","SE0133",0,759
"66342","SE0134",0,2510
"66343","SE0135",0,459
"66344","SE0136",0,469
"66345","SE0137",0,1962
"66346","SE0138",0,1191
"66347","SE0139",0,1223
"66348","SE0140",0,1147
"66349","SE0144",0,1107
"66350","SE0145",1044,2293
"66351","SE0151",0,251
"66352","SE0152",0,1839
"66353","SE0153",0,1327
"66354","SE0154",0,1163
"66355","SE0155",0,234
"66356","SE0157",0,1025
"66357","SE0158",0,0
"66358","SE0161",0,1509
"66359","SE0162",0,1800
"66360","SE0166",0,218
"66361","SE0167",0,1843
"66362","SE0168",0,606
"66363","SE0169",0,1581
"66364","SE0170",0,1609
"66365","SE0171",0,556
"66366","SE0172",0,1715
"66367","SE0174",0,890
"66368","SE0175",0,1162
"66369","SE0176",0,194
"66370","SE0178",0,2288
"66371","SE0179",0,1271
"66372","SE0180",0,559
"66373","SE0182",0,77
"66374","SE0183",0,1541
"66375","SE0184",0,1310
"66376","SE0185",0,1099
"66377","SE0186",0,1722
"66378","SE0187",0,2646
"66379","SE0188",0,1663
"66380","SE0189",0,1027
"66381","SE0190",0,105
"66382","SE0191",0,2809
"66383","SE0192",0,719
"66384","SE0194",0,1769
"66385","SE0195",0,324
"66386","SE0196",0,89
"66387","SE0198",0,2188
"66388","SE0199",0,359
"66389","SE0201",0,905
"66390","SE0202",0,1119
"66391","SE0204",0,1387
"66392","SE0205",0,1012
"66393","SE0206",0,24
"66394","SE0207",0,1373
"66395","SE0208",0,2183
"66396","SE0209",536,596
"66397","SE0210",1017,2593
"66398","SE0211",0,4055
"66399","SE0212",0,3614
"66400","SE0213",0,1431
"66401","SE0214",0,827
"66402","SE0215",585,956
"66403","SE0216",0,198
"66404","SE0217",0,42
"66405","SE0218",0,763
"66406","SE0220",0,625
"66407","SE0221",0,523
"66408","SE0222",0,225
"66409","SE0225",70,1505
"66410","SE0226",721,1014
"66411","SE0228",0,1018
"66412","SE0229",0,1232
"66413","SE0230",0,937
"66414","SE0231",0,2742
"66415","SE0232",0,2303
"66416","SE0234",0,462
"66417","SE0235",0,1499
"66418","SE0237",0,1678
"66419","SE0238",0,1218
"66420","SE0239",0,1350
"66421","SE0240",0,2005
"66422","SE0243",0,42
"66423","SE0244",0,53
"66424","SE0245",1011,3124
"66425","SE0247",0,140
"66426","SE0249",0,657
"66427","SE0250",0,210
"66428","SE0251",0,354
"66429","SE0252",0,959
"66430","SE0253",0,1349
"66431","SE0256",0,146
"66432","SE0257",0,2893
"66433","SE0258",0,848
"66434","SE0259",0,667
"66435","SE0261",0,1350
"66436","SE0262",0,2366
"66437","SE0263",0,1112
"66438","SE0264",0,1357
"66439","SE0265",0,1520
"66440","SE0266",0,2018
"66441","SE0268",0,1374
"66442","SE0269",0,183
"66443","SE0270",0,1570
"66444","SE0271",0,1783
"66445","SE0272",0,881
"66446","SE0274",0,1366
"66447","SE0275",0,1064
"66448","SE0276",0,433
"66449","SE0279",0,1631
"66450","SE0280",0,171
"66451","SE0281",0,741
"66452","SE0282",0,366
"66453","SE0286",0,125
"66454","SE0288",0,1952
"66455","SE0289",0,1131
"66456","SE0290",0,2468
"66457","SE0291",0,1788
"66458","SE0292",0,155
"66459","SE0294",0,1905
"66460","SE0296",0,1252
"66461","SE0298",0,887
"66462","SE0299",0,191
"66463","SE0301",0,520
"66464","SE0302",0,244
"66465","SE0303",0,934
"66466","SE0304",0,1019
"66467","SE0305",0,1053
"66468","SE0306",0,545
"66469","SE0307",0,1759
"66470","SE0308",0,1576
"66471","SE0309",0,127
"66472","SE0310",292,199
"66473","SE0311",1174,463
"66474","SE0312",0,1717
"66475","SE0313",0,1146
"66476","SE0314",0,619
"66477","SE0315",0,294
"66478","SE0316",0,2034
"66479","SE0317",0,2017
"66480","SE0318",0,1734
"66481","SE0319",0,882
"66482","SE0320",0,525
"66483","SE0321",0,1533
"66484","SE0322",0,108
"66485","SE0323",0,323
"66486","SE0324",730,1212
"66487","SE0325",1098,1621
"66488","SE0326",0,358
"66489","SE0327",0,1737
"66490","SE0328",0,1074
"66491","SE0330",0,221
"66492","SE0331",0,79
"66493","SE0332",0,248
"66494","SE0333",0,903
"66495","SE0334",0,1660
"66496","SE0335",0,1651
"66497","SE0336",0,1101
"66498","SE0337",0,1726
"66499","SE0338",0,1834
"66500","SE0340",0,1246
"66501","SE0343",0,529
"66502","SE0344",0,1126
"66503","SE0345",781,3235
"66504","SE0346",310,932
"66505","SE0347",0,249
"66506","SE0348",0,873
"66507","SE0349",0,2003
"66508","SE0350",0,258
"66509","SE0352",0,281
"66510","SE0353",0,816
"66511","SE0354",0,383
"66512","SE0356",0,1484
"66513","SE0357",0,1606
"66514","SE0358",0,1201
"66515","SE0360",0,1764
"66516","SE0361",0,1618
"66517","SE0365",0,353
"66518","SE0366",0,328
"66519","SE0367",0,929
"66520","SE0368",0,952
"66521","SE0370",0,108
"66522","SE0371",0,1233
"66523","SE0372",0,907
"66524","SE0373",0,165
"66525","SE0374",0,1683
"66526","SE0375",0,923
"66527","SE0376",0,0
"66528","SE0379",0,1616
"66529","SE0380",0,1627
"66530","SE0382",0,1202
"66531","SE0383",0,291
"66532","SE0388",0,588
"66533","SE0389",0,2391
"66534","SE0390",0,2152
"66535","SE0391",0,1965
"66536","SE0392",0,2103
"66537","SE0393",0,742
"66538","SE0394",0,893
"66539","SE0396",0,71
"66540","SE0397",0,1091
"66541","SE0398",0,1998
"66542","SE0399",0,453
"66543","SE0400",0,1112
"66544","SE0401",0,970
"66545","SE0402",0,580
"66546","SE0403",0,479
"66547","SE0404",0,2008
"66548","SE0405",0,2175
"66549","SE0406",0,450
"66550","SE0407",0,949
"66551","SE0408",0,2263
"66552","SE0409",0,1661
"66553","SE0410",0,1049
"66554","SE0411",0,1691
"66555","SE0413",0,1093
"66556","SE0414",0,63
"66557","SE0415",0,574
"66558","SE0416",0,973
"66559","SE0419",0,422
"66560","SE0420",0,1176
"66561","SE0421",0,1545
"66562","SE0422",0,1481
"66563","SE0423",181,915
"66564","SE0424",913,312
"66565","SE0425",0,879
"66566","SE0426",0,1699
"66567","SE0427",0,1239
"66568","SE0428",0,2203
"66569","SE0429",0,2043
"66570","SE0430",0,446
"66571","SE0431",0,667
"66572","SE0432",0,1319
"66573","SE0433",0,2848
"66574","SE0434",0,392
"66575","SE0438",0,1294
"66576","SE0440",0,1052
"66577","SE0443",0,81
"66578","SE0444",0,1761
"66579","SE0445",807,955
"66580","SE0446",473,1493
"66581","SE0447",0,924
"66582","SE0448",0,1489
"66583","SE0449",0,492
"66584","SE0452",0,244
"66585","SE0453",0,1227
"66586","SE0454",0,647
"66587","SE0456",0,2598
"66588","SE0457",0,396
"66589","SE0458",0,799
"66590","SE0459",0,416
"66591","SE0460",0,1134
"66592","SE0461",0,1355
"66593","SE0462",0,1047
"66594","SE0465",0,585
"66595","SE0466",0,1955
"66596","SE0467",0,712
"66597","SE0469",0,882
"66598","SE0470",0,725
"66599","SE0471",0,2099
"66600","SE0472",0,1455
"66601","SE0474",0,98
"66602","SE0475",0,51
"66603","SE0476",0,1004
"66604","SE0477",0,669
"66605","SE0478",0,313
"66606","SE0479",0,597
"66607","SE0480",0,2074
"66608","SE0481",0,1031
"66609","SE0482",0,766
"66610","SE0483",0,1699
"66611","SE0484",0,865
"66612","SE0489",0,326
"66613","SE0490",0,3388
"66614","SE0491",0,1773
"66615","SE0492",0,1049
"66616","SE0493",0,675
"66617","SE0496",0,1602
"66618","SE0497",0,1154
"66619","SE0498",0,2544
"66620","SE0499",0,730
"66621","SE0500",0,885
"66622","SE0501",0,134
"66623","SE0503",0,356
"66624","SE0504",0,323
"66625","SE0505",0,1077
"66626","SE0506",0,456
"66627","SE0507",0,551
"66628","SE0508",0,1516
"66629","SE0509",0,181
"66630","SE0510",0,775
"66631","SE0511",0,516
"66632","SE0512",541,1782
"66633","SE0513",0,505
"66634","SE0514",0,1073
"66635","SE0515",0,0
"66636","SE0516",0,384
"66637","SE0517",0,998
"66638","SE0522",0,729
"66639","SE0523",1036,1951
"66640","SE0524",86,0
"66641","SE0528",0,13
"66642","SE0531",0,2127
"66643","SE0532",0,560
"66644","SE0533",0,1198
"66645","SE0538",0,491
"66646","SE0539",0,1374
"66647","SE0540",0,1323
"66648","SE0541",0,145
"66649","SE0543",859,2567
"66650","SE0544",1128,1336
"66651","SE0545",657,2088
"66652","SE0546",0,896
"66653","SE0553",0,1754
"66654","SE0554",0,463
"66655","SE0555",0,167
"66656","SE0556",0,2338
"66657","SE0557",0,1303
"66658","SE0558",0,1235
"66659","SE0559",0,2098
"66660","SE0560",0,1127
"66661","SE0561",0,740
"66662","SE0562",0,405
"66663","SE0563",0,1381
"66664","SE0564",0,176
"66665","SE0565",0,542
"66666","SE0566",0,1382
"66667","SE0567",0,1212
"66668","SE0570",0,1063
"66669","SE0571",0,1352
"66670","SE0572",0,2926
"66671","SE0573",0,1025
"66672","SE0574",0,964
"66673","SE0576",0,0
"66674","SE0577",0,52
"66675","SE0580",0,801
"66676","SE0581",0,1901
"66677","SE0582",0,1579
"66678","SE0583",0,2440
"66679","SE0584",0,1259
"66680","SE0589",0,749
"66681","SE0590",0,456
"66682","SE0596",0,291
"66683","SE0597",0,1281
"66684","SE0598",0,1613
"66685","SE0600",0,2136
"66686","SE0601",0,1114
"66687","SE0602",0,1086
"66688","SE0603",0,2216
"66689","SE0604",0,268
"66690","SE0605",0,971
"66691","SE0606",0,322
"66692","SE0607",0,1986
"66693","SE0608",0,1855
"66694","SE0610",0,113
"66695","SE0612",0,1362
"66696","SE0613",0,1077
"66697","SE0614",0,1062
"66698","SE0617",0,1868
"66699","SE0618",0,1800
"66700","SE0619",0,1494
"66701","SE0620",0,430
"66702","SE0623",730,1348
"66703","SE0624",0,363
"66704","SE0626",0,453
"66705","SE0627",0,1354
"66706","SE0628",0,1534
"66707","SE0629",0,1485
"66708","SE0630",0,930
"66709","SE0631",0,64
"66710","SE0633",0,1178
"66711","SE0634",0,314
"66712","SE0635",0,1005
"66713","SE0636",0,140
"66714","SE0637",0,769
"66715","SE0640",0,1263
"66716","SE0641",0,670
"66717","SE0642",475,1887
"66718","SE0643",821,612
"66719","SE0645",0,1511
"66720","SE0649",0,282
"66721","SE0652",0,305
"66722","SE0653",0,2328
"66723","SE0655",0,588
"66724","SE0656",0,1677
"66725","SE0658",0,193
"66726","SE0659",0,2054
"66727","SE0660",0,1464
"66728","SE0661",0,1217
"66729","SE0662",0,786
"66730","SE0664",0,98
"66731","SE0665",0,276
"66732","SE0666",0,1062
"66733","SE0667",0,738
"66734","SE0668",0,967
"66735","SE0669",0,89
"66736","SE0670",0,29
"66737","SE0671",0,463
"66738","SE0673",0,2006
"66739","SE0675",0,1453
"66740","SE0676",0,333
"66741","SE0677",0,7
"66742","SE0679",0,438
"66743","SE0680",0,1800
"66744","SE0681",0,822
"66745","SE0683",0,2273
"66746","SE0684",0,479
"66747","SE0685",0,874
"66748","SE0686",0,127
"66749","SE0687",0,204
"66750","SE0688",0,751
"66751","SE0689",0,1240
"66752","SE0696",0,36
"66753","SE0697",0,1974
"66754","SE0700",0,1180
"66755","SE0701",0,1101
"66756","SE0702",0,1284
"66757","SE0705",0,59
"66758","SE0706",0,1090
"66759","SE0708",0,278
"66760","SE0709",0,222
"66761","SE0710",0,1759
"66762","SE0711",0,571
"66763","SE0712",0,881
"66764","SE0713",0,1403
"66765","SE0714",0,348
"66766","SE0715",0,37
"66767","SE0718",0,27
"66768","SE0720",0,1242
"66769","SE0722",0,158
"66770","SE0723",1241,1303
"66771","SE0726",0,1197
"66772","SE0733",0,1100
"66773","SE0734",0,1069
"66774","SE0735",0,1193
"66775","SE0736",0,1166
"66776","SE0737",0,1474
"66777","SE0741",0,1491
"66778","SE0742",1098,1423
"66779","SE0745",0,1767
"66780","SE0746",0,255
"66781","SE0748",0,1166
"66782","SE0749",0,1158
"66783","SE0750",0,993
"66784","SE0751",0,983
"66785","SE0752",0,2536
"66786","SE0753",0,1454
"66787","SE0754",0,1492
"66788","SE0755",0,1970
"66789","SE0756",0,1287
"66790","SE0758",0,853
"66791","SE0760",0,1183
"66792","SE0762",0,526
"66793","SE0764",0,1059
"66794","SE0765",0,2382
"66795","SE0766",0,91
"66796","SE0767",0,495
"66797","SE0769",0,1062
"66798","SE0770",0,1696
"66799","SE0771",0,1324
"66800","SE0773",0,67
"66801","SE0774",0,2659
"66802","SE0775",0,328
"66803","SE0776",0,748
"66804","SE0777",0,1898
"66805","SE0778",0,747
"66806","SE0781",0,545
"66807","SE0782",0,1210
"66808","SE0783",0,1551
"66809","SE0784",0,1718
"66810","SE0785",0,1331
"66811","SE0786",0,439
"66812","SE0788",0,1178
"66813","SE0789",0,1763
"66814","SE0790",0,467
"66815","SE0791",0,300
"66816","SE0797",0,1196
"66817","SE0799",0,342
"66818","SE0800",0,925
"66819","SE0802",0,435
"66820","SE0803",0,701
"66821","SE0806",0,1405
"66822","SE0808",0,355
"66823","SE0809",0,413
"66824","SE0810",0,1687
"66825","SE0811",0,623
"66826","SE0812",0,353
"66827","SE0813",0,1417
"66828","SE0814",0,2076
"66829","SE0815",0,847
"66830","SE0818",0,509
"66831","SE0819",0,920
"66832","SE0820",0,1089
"66833","SE0822",1138,1407
"66834","SE0823",108,0
"66835","SE0825",0,1034
"66836","SE0826",0,1326
"66837","SE0827",0,1046
"66838","SE0828",0,1081
"66839","SE0829",0,1169
"66840","SE0830",0,445
"66841","SE0837",0,1714
"66842","SE0838",0,489
"66843","SE0841",459,2169
"66844","SE0842",695,162
"66845","SE0847",0,516
"66846","SE0848",0,2203
"66847","SE0849",0,2288
"66848","SE0850",0,3088
"66849","SE0851",0,1618
"66850","SE0852",0,1910
"66851","SE0854",0,48
"66852","SE0855",0,1746
"66853","SE0856",0,713
"66854","SE0857",0,3154
"66855","SE0858",0,1037
"66856","SE0859",0,594
"66857","SE0860",0,1480
"66858","SE0861",0,818
"66859","SE0864",0,23
"66860","SE0865",0,89
"66861","SE0866",0,548
"66862","SE0867",0,1530
"66863","SE0869",0,1641
"66864","SE0871",0,1538
"66865","SE0872",0,63
"66866","SE0873",0,1593
"66867","SE0874",0,1743
"66868","SE0876",0,644
"66869","SE0877",0,992
"66870","SE0879",0,532
"66871","SE0880",0,575
"66872","SE0884",0,1075
"66873","SE0885",0,603
"66874","SE0888",0,983
"66875","SE0889",0,3042
"66876","SE0890",0,1097
"66877","SE0892",0,588
"66878","SE0895",0,77
"66879","SE0897",0,1054
"66880","SE0899",0,1129
"66881","SE0900",0,1480
"66882","SE0901",0,1044
"66883","SE0902",0,1190
"66884","SE0903",0,431
"66885","SE0905",0,162
"66886","SE0906",0,1166
"66887","SE0907",0,1075
"66888","SE0909",0,1378
"66889","SE0910",0,1105
"66890","SE0912",0,50
"66891","SE0913",0,1239
"66892","SE0914",0,1983
"66893","SE0915",0,130
"66894","SE0919",0,1220
"66895","SE0920",0,1318
"66896","SE0921",322,1784
"66897","SE0922",1129,1780
"66898","SE0923",0,1145
"66899","SE0924",0,1055
"66900","SE0925",0,1393
"66901","SE0927",0,1131
"66902","SE0928",0,1148
"66903","SE0931",0,640
"66904","SE0932",0,1107
"66905","SE0933",0,216
"66906","SE0937",0,90
"66907","SE0938",0,2246
"66908","SE0939",0,276
"66909","SE0940",0,2761
"66910","SE0941",1239,669
"66911","SE0943",0,1447
"66912","SE0944",0,1129
"66913","SE0947",0,802
"66914","SE0948",0,2604
"66915","SE0949",0,2098
"66916","SE0950",0,968
"66917","SE0951",0,2041
"66918","SE0952",0,1569
"66919","SE0953",0,1791
"66920","SE0954",0,584
"66921","SE0955",0,1045
"66922","SE0956",0,412
"66923","SE0957",0,551
"66924","SE0958",0,1283
"66925","SE0959",0,1270
"66926","SE0966",0,1051
"66927","SE0967",0,576
"66928","SE0968",0,1259
"66929","SE0969",0,206
"66930","SE0970",0,1403
"66931","SE0972",0,1412
"66932","SE0973",0,1591
"66933","SE0974",0,1056
"66934","SE0975",0,205
"66935","SE0976",0,2540
"66936","SE0977",0,155
"66937","SE0979",0,1877
"66938","SE0980",0,818
"66939","SE0981",0,494
"66940","SE0983",0,707
"66941","SE0984",0,1204
"66942","SE0985",0,1470
"66943","SE0986",0,1533
"66944","SE0989",0,2720
"66945","SE0990",0,391
"66946","SE0991",0,66
"66947","SE0992",0,1114
"66948","SE0993",0,564
"66949","SE0995",0,1553
"66950","SE0997",0,1683
"66951","SE0998",0,595
"66952","SE0999",0,920
"66953","SE1000",0,1207
"66954","SE1004",0,565
"66955","SE1005",0,1198
"66956","SE1006",0,163
"66957","SE1007",0,38
"66958","SE1009",0,1179
"66959","SE1010",0,2550
"66960","SE1011",0,1829
"66961","SE1012",0,105
"66962","SE1015",734,1336
"66963","SE1016",0,745
"66964","SE1021",1525,1962
"66965","SE1025",0,104
"66966","SE1026",0,1535
"66967","SE1027",0,516
"66968","SE1028",0,176
"66969","SE1029",0,356
"66970","SE1031",0,921
"66971","SE1032",0,1767
"66972","SE1033",0,1217
"66973","SE1037",0,230
"66974","SE1038",0,2024
"66975","SE1039",903,1381
"66976","SE1040",1164,92
"66977","SE1041",350,1097
"66978","SE1042",0,1266
"66979","SE1043",0,2176
"66980","SE1044",0,954
"66981","SE1045",0,159
"66982","SE1046",0,928
"66983","SE1047",0,15
"66984","SE1048",0,2647
"66985","SE1049",0,363
"66986","SE1050",0,131
"66987","SE1051",0,595
"66988","SE1054",0,1515
"66989","SE1056",0,1689
"66990","SE1059",0,918
"66991","SE1061",0,1348
"66992","SE1062",0,308
"66993","SE1064",0,397
"66994","SE1065",0,1537
"66995","SE1066",0,1290
"66996","SE1068",0,1339
"66997","SE1069",0,224
"66998","SE1070",0,541
"66999","SE1071",0,884
"67000","SE1072",0,1833
"67001","SE1073",0,2344
"67002","SE1074",0,535
"67003","SE1075",0,1348
"67004","SE1076",0,1308
"67005","SE1078",0,154
"67006","SE1079",0,1796
"67007","SE1081",0,450
"67008","SE1082",0,1017
"67009","SE1086",0,1648
"67010","SE1088",0,927
"67011","SE1089",0,1683
"67012","SE1091",0,1110
"67013","SE1093",0,981
"67014","SE1094",0,298
"67015","SE1095",0,1130
"67016","SE1096",0,2722
"67017","SE1097",0,1428
"67018","SE1098",0,2162
"67019","SE1099",0,306
"67020","SE1100",0,229
"67021","SE1101",0,1194
"67022","SE1102",0,702
"67023","SE1103",0,1064
"67024","SE1104",0,1136
"67025","SE1105",0,987
"67026","SE1106",0,1453
"67027","SE1110",0,585
"67028","SE1111",0,1474
"67029","SE1112",0,725
"67030","SE1115",591,1251
"67031","SE1116",0,897
"67032","SE1120",0,619
"67033","SE1121",112,1204
"67034","SE1122",718,930
"67035","SE1125",0,2016
"67036","SE1126",0,599
"67037","SE1131",0,38
"67038","SE1132",0,2093
"67039","SE1133",0,1063
"67040","SE1136",0,1347
"67041","SE1137",0,1977
"67042","SE1138",1025,293
"67043","SE1139",367,0
"67044","SE1141",0,291
"67045","SE1142",0,1987
"67046","SE1143",0,2629
"67047","SE1146",0,323
"67048","SE1147",0,2143
"67049","SE1148",0,2153
"67050","SE1149",0,396
"67051","SE1150",0,361
"67052","SE1151",0,180
"67053","SE1154",0,2371
"67054","SE1155",0,1168
"67055","SE1158",0,851
"67056","SE1159",0,1241
"67057","SE1161",0,1601
"67058","SE1162",0,212
"67059","SE1164",0,767
"67060","SE1165",0,433
"67061","SE1166",0,1131
"67062","SE1167",0,129
"67063","SE1168",0,943
"67064","SE1169",0,2177
"67065","SE1170",0,2002
"67066","SE1171",0,1625
"67067","SE1172",0,964
"67068","SE1173",0,542
"67069","SE1174",0,602
"67070","SE1179",0,2130
"67071","SE1180",0,718
"67072","SE1182",0,1124
"67073","SE1186",0,1071
"67074","SE1188",0,1726
"67075","SE1189",0,634
"67076","SE1191",0,735
"67077","SE1192",0,317
"67078","SE1194",0,1818
"67079","SE1195",0,942
"67080","SE1196",0,2171
"67081","SE1197",0,141
"67082","SE1198",0,1129
"67083","SE1199",0,1536
"67084","SE1200",0,102
"67085","SE1202",0,517
"67086","SE1203",0,480
"67087","SE1204",0,649
"67088","SE1206",0,886
"67089","SE1207",0,569
"67090","SE1212",0,1390
"67091","SE1213",0,1119
"67092","SE1215",350,457
"67093","SE1216",49,626
"67094","SE1218",0,825
"67095","SE1221",0,526
"67096","SE1222",1025,1217
"67097","SE1223",0,229
"67098","SE1224",0,1691
"67099","SE1225",0,34
"67100","SE1226",0,201
"67101","SE1232",0,1707
"67102","SE1233",0,470
"67103","SE1234",0,893
"67104","SE1237",0,1763
"67105","SE1238",1026,2294
"67106","SE1239",0,1079
"67107","SE1240",0,1385
"67108","SE1241",0,603
"67109","SE1242",0,710
"67110","SE1246",0,1068
"67111","SE1247",0,1075
"67112","SE1248",0,1844
"67113","SE1249",0,283
"67114","SE1250",0,2365
"67115","SE1251",0,929
"67116","SE1252",0,63
"67117","SE1254",0,1059
"67118","SE1255",0,659
"67119","SE1256",0,414
"67120","SE1257",0,919
"67121","SE1258",0,1169
