"","tile_name","HF"
"35440","NZ1125",2
"35441","NZ1126",1
"35442","NZ1129",1
"35443","NZ1132",1
"35444","NZ1134",3
"35445","NZ1135",1
"35446","NZ1136",1
"35447","NZ1140",1
"35448","NZ1148",1
"35449","NZ1156",3
"35450","NZ1157",1
"35451","NZ1160",1
"35452","NZ1165",1
"35453","NZ1189",1
"35454","NZ1198",1
"35455","NZ1207",1
"35456","NZ1208",1
"35457","NZ1210",2
"35458","NZ1213",1
"35459","NZ1214",2
"35460","NZ1220",1
"35461","NZ1221",1
"35462","NZ1222",1
"35463","NZ1226",1
"35464","NZ1229",1
"35465","NZ1230",2
"35466","NZ1232",5
"35467","NZ1233",2
"35468","NZ1236",1
"35469","NZ1237",1
"35470","NZ1244",2
"35471","NZ1247",1
"35472","NZ1250",1
"35473","NZ1252",1
"35474","NZ1255",2
"35475","NZ1256",4
"35476","NZ1257",2
"35477","NZ1264",1
"35478","NZ1265",1
"35479","NZ1274",2
"35480","NZ1279",1
"35481","NZ1280",1
"35482","NZ1289",3
"35483","NZ1290",2
"35484","NZ1298",1
"35485","NZ1303",1
"35486","NZ1305",1
"35487","NZ1306",1
"35488","NZ1307",1
"35489","NZ1308",1
"35490","NZ1315",3
"35491","NZ1320",1
"35492","NZ1321",1
"35493","NZ1326",1
"35494","NZ1327",1
"35495","NZ1328",1
"35496","NZ1331",2
"35497","NZ1333",1
"35498","NZ1334",1
"35499","NZ1339",1
"35500","NZ1343",2
"35501","NZ1345",1
"35502","NZ1348",2
"35503","NZ1354",2
"35504","NZ1355",1
"35505","NZ1356",3
"35506","NZ1357",1
"35507","NZ1360",1
"35508","NZ1371",1
"35509","NZ1379",1
"35510","NZ1388",2
"35511","NZ1389",1
"35512","NZ1391",1
"35513","NZ1393",1
"35514","NZ1397",1
"35515","NZ1398",5
"35516","NZ1399",1
"35517","NZ1404",4
"35518","NZ1405",1
"35519","NZ1408",5
"35520","NZ1418",1
"35521","NZ1419",2
"35522","NZ1420",2
"35523","NZ1426",2
"35524","NZ1429",1
"35525","NZ1430",1
"35526","NZ1433",1
"35527","NZ1437",1
"35528","NZ1441",1
"35529","NZ1444",1
"35530","NZ1450",1
"35531","NZ1455",2
"35532","NZ1456",4
"35533","NZ1467",1
"35534","NZ1472",1
"35535","NZ1476",1
"35536","NZ1484",1
"35537","NZ1486",2
"35538","NZ1488",1
"35539","NZ1504",1
"35540","NZ1505",2
"35541","NZ1506",1
"35542","NZ1507",2
"35543","NZ1525",1
"35544","NZ1536",1
"35545","NZ1538",1
"35546","NZ1548",2
"35547","NZ1549",1
"35548","NZ1559",1
"35549","NZ1572",1
"35550","NZ1577",1
"35551","NZ1578",1
"35552","NZ1579",2
"35553","NZ1581",1
"35554","NZ1584",1
"35555","NZ1585",1
"35556","NZ1587",1
"35557","NZ1588",1
"35558","NZ1589",1
"35559","NZ1593",1
"35560","NZ1599",1
"35561","NZ1611",1
"35562","NZ1616",2
"35563","NZ1617",1
"35564","NZ1620",1
"35565","NZ1629",1
"35566","NZ1631",4
"35567","NZ1632",1
"35568","NZ1633",2
"35569","NZ1636",3
"35570","NZ1648",1
"35571","NZ1649",1
"35572","NZ1658",4
"35573","NZ1664",1
"35574","NZ1665",3
"35575","NZ1671",1
"35576","NZ1674",2
"35577","NZ1675",1
"35578","NZ1685",1
"35579","NZ1686",2
"35580","NZ1694",1
"35581","NZ1698",1
"35582","NZ1705",2
"35583","NZ1713",2
"35584","NZ1720",1
"35585","NZ1724",1
"35586","NZ1738",1
"35587","NZ1740",1
"35588","NZ1746",1
"35589","NZ1750",1
"35590","NZ1752",1
"35591","NZ1757",1
"35592","NZ1759",4
"35593","NZ1768",1
"35594","NZ1770",1
"35595","NZ1772",2
"35596","NZ1774",1
"35597","NZ1777",1
"35598","NZ1785",1
"35599","NZ1786",2
"35600","NZ1787",1
"35601","NZ1790",1
"35602","NZ1793",1
"35603","NZ1796",2
"35604","NZ1800",1
"35605","NZ1804",1
"35606","NZ1805",3
"35607","NZ1810",1
"35608","NZ1816",2
"35609","NZ1824",1
"35610","NZ1830",3
"35611","NZ1835",1
"35612","NZ1838",2
"35613","NZ1840",2
"35614","NZ1844",1
"35615","NZ1849",1
"35616","NZ1850",2
"35617","NZ1863",1
"35618","NZ1873",1
"35619","NZ1874",3
"35620","NZ1877",1
"35621","NZ1887",1
"35622","NZ1891",2
"35623","NZ1903",1
"35624","NZ1904",1
"35625","NZ1908",1
"35626","NZ1919",2
"35627","NZ1926",1
"35628","NZ1930",1
"35629","NZ1933",3
"35630","NZ1934",2
"35631","NZ1937",1
"35632","NZ1938",1
"35633","NZ1947",1
"35634","NZ1951",1
"35635","NZ1969",2
"35636","NZ1973",1
"35637","NZ1974",1
"35638","NZ1984",1
"35639","NZ2002",3
"35640","NZ2010",1
"35641","NZ2011",1
"35642","NZ2017",1
"35643","NZ2019",1
"35644","NZ2020",2
"35645","NZ2023",1
"35646","NZ2034",2
"35647","NZ2036",1
"35648","NZ2042",3
"35649","NZ2045",1
"35650","NZ2047",1
"35651","NZ2049",1
"35652","NZ2051",1
"35653","NZ2056",2
"35654","NZ2063",1
"35655","NZ2070",4
"35656","NZ2071",1
"35657","NZ2077",1
"35658","NZ2078",1
"35659","NZ2085",1
"35660","NZ2086",3
"35661","NZ2090",1
"35662","NZ2092",1
"35663","NZ2096",1
"35664","NZ2098",1
"35665","NZ2113",1
"35666","NZ2118",1
"35667","NZ2122",1
"35668","NZ2124",1
"35669","NZ2128",1
"35670","NZ2130",1
"35671","NZ2137",1
"35672","NZ2139",1
"35673","NZ2141",1
"35674","NZ2149",3
"35675","NZ2150",1
"35676","NZ2155",2
"35677","NZ2159",1
"35678","NZ2172",1
"35679","NZ2174",1
"35680","NZ2182",1
"35681","NZ2183",1
"35682","NZ2191",1
"35683","NZ2209",3
"35684","NZ2214",1
"35685","NZ2215",3
"35686","NZ2219",1
"35687","NZ2233",1
"35688","NZ2234",1
"35689","NZ2237",2
"35690","NZ2241",1
"35691","NZ2245",3
"35692","NZ2246",1
"35693","NZ2249",2
"35694","NZ2251",2
"35695","NZ2263",2
"35696","NZ2273",3
"35697","NZ2288",2
"35698","NZ2290",1
"35699","NZ2292",2
"35700","NZ2297",1
"35701","NZ2299",1
"35702","NZ2302",1
"35703","NZ2306",1
"35704","NZ2317",2
"35705","NZ2324",1
"35706","NZ2335",1
"35707","NZ2344",1
"35708","NZ2346",1
"35709","NZ2347",2
"35710","NZ2348",3
"35711","NZ2352",3
"35712","NZ2358",1
"35713","NZ2359",1
"35714","NZ2362",1
"35715","NZ2375",1
"35716","NZ2380",1
"35717","NZ2388",1
"35718","NZ2391",1
"35719","NZ2392",1
"35720","NZ2393",1
"35721","NZ2395",3
"35722","NZ2398",1
"35723","NZ2402",1
"35724","NZ2407",1
"35725","NZ2416",1
"35726","NZ2419",1
"35727","NZ2422",1
"35728","NZ2428",1
"35729","NZ2435",2
"35730","NZ2443",2
"35731","NZ2444",3
"35732","NZ2448",1
"35733","NZ2450",1
"35734","NZ2451",1
"35735","NZ2457",1
"35736","NZ2458",1
"35737","NZ2459",3
"35738","NZ2469",1
"35739","NZ2470",1
"35740","NZ2479",1
"35741","NZ2486",1
"35742","NZ2491",1
"35743","NZ2495",1
"35744","NZ2496",1
"35745","NZ2498",5
"35746","NZ2512",1
"35747","NZ2513",1
"35748","NZ2526",1
"35749","NZ2533",1
"35750","NZ2537",3
"35751","NZ2540",1
"35752","NZ2548",1
"35753","NZ2549",2
"35754","NZ2551",1
"35755","NZ2568",1
"35756","NZ2569",1
"35757","NZ2570",2
"35758","NZ2583",1
"35759","NZ2588",1
"35760","NZ2590",2
"35761","NZ2593",1
"35762","NZ2599",1
"35763","NZ2607",1
"35764","NZ2612",1
"35765","NZ2615",2
"35766","NZ2621",1
"35767","NZ2624",1
"35768","NZ2637",1
"35769","NZ2643",1
"35770","NZ2645",1
"35771","NZ2654",1
"35772","NZ2656",3
"35773","NZ2663",1
"35774","NZ2669",1
"35775","NZ2671",1
"35776","NZ2673",1
"35777","NZ2674",2
"35778","NZ2680",1
"35779","NZ2691",2
"35780","NZ2692",1
"35781","NZ2719",1
"35782","NZ2729",1
"35783","NZ2737",3
"35784","NZ2738",2
"35785","NZ2739",2
"35786","NZ2742",1
"35787","NZ2744",1
"35788","NZ2748",1
"35789","NZ2749",1
"35790","NZ2751",1
"35791","NZ2775",1
"35792","NZ2778",1
"35793","NZ2781",2
"35794","NZ2789",1
"35795","NZ2791",1
"35796","NZ2794",1
"35797","NZ2798",6
"35798","NZ2800",1
"35799","NZ2805",1
"35800","NZ2808",1
"35801","NZ2809",3
"35802","NZ2810",2
"35803","NZ2820",1
"35804","NZ2826",2
"35805","NZ2837",1
"35806","NZ2842",1
"35807","NZ2843",1
"35808","NZ2850",2
"35809","NZ2851",1
"35810","NZ2868",1
"35811","NZ2873",1
"35812","NZ2876",1
"35813","NZ2895",1
"35814","NZ2903",1
"35815","NZ2908",1
"35816","NZ2909",1
"35817","NZ2915",1
"35818","NZ2918",1
"35819","NZ2920",3
"35820","NZ2926",1
"35821","NZ2931",1
"35822","NZ2935",1
"35823","NZ2941",1
"35824","NZ2963",1
"35825","NZ2974",2
"35826","NZ2975",1
"35827","NZ2985",1
"35828","NZ3000",1
"35829","NZ3008",1
"35830","NZ3011",1
"35831","NZ3019",2
"35832","NZ3025",3
"35833","NZ3030",1
"35834","NZ3031",2
"35835","NZ3033",3
"35836","NZ3035",2
"35837","NZ3041",1
"35838","NZ3051",1
"35839","NZ3052",1
"35840","NZ3055",1
"35841","NZ3059",1
"35842","NZ3067",1
"35843","NZ3069",1
"35844","NZ3071",1
"35845","NZ3082",2
"35846","NZ3083",1
"35847","NZ3085",2
"35848","NZ3090",1
"35849","NZ3106",1
"35850","NZ3108",1
"35851","NZ3117",3
"35852","NZ3120",1
"35853","NZ3124",2
"35854","NZ3138",1
"35855","NZ3141",1
"35856","NZ3150",1
"35857","NZ3153",1
"35858","NZ3162",1
"35859","NZ3165",1
"35860","NZ3176",1
"35861","NZ3179",1
"35862","NZ3200",2
"35863","NZ3202",1
"35864","NZ3204",1
"35865","NZ3208",2
"35866","NZ3210",2
"35867","NZ3213",1
"35868","NZ3223",1
"35869","NZ3224",1
"35870","NZ3225",1
"35871","NZ3226",1
"35872","NZ3228",1
"35873","NZ3229",1
"35874","NZ3236",1
"35875","NZ3240",1
"35876","NZ3247",1
"35877","NZ3248",3
"35878","NZ3259",1
"35879","NZ3262",1
"35880","NZ3272",1
"35881","NZ3273",1
"35882","NZ3278",1
"35883","NZ3279",1
"35884","NZ3280",1
"35885","NZ3312",1
"35886","NZ3313",1
"35887","NZ3317",1
"35888","NZ3320",2
"35889","NZ3321",1
"35890","NZ3329",1
"35891","NZ3353",2
"35892","NZ3359",1
"35893","NZ3364",1
"35894","NZ3366",1
"35895","NZ3371",1
"35896","NZ3376",1
"35897","NZ3402",1
"35898","NZ3404",1
"35899","NZ3423",1
"35900","NZ3431",4
"35901","NZ3436",1
"35902","NZ3448",1
"35903","NZ3453",1
"35904","NZ3465",2
"35905","NZ3507",1
"35906","NZ3518",1
"35907","NZ3519",1
"35908","NZ3523",1
"35909","NZ3541",2
"35910","NZ3546",1
"35911","NZ3562",1
"35912","NZ3567",2
"35913","NZ3572",1
"35914","NZ3573",1
"35915","NZ3603",1
"35916","NZ3615",1
"35917","NZ3622",1
"35918","NZ3624",1
"35919","NZ3626",1
"35920","NZ3629",1
"35921","NZ3635",1
"35922","NZ3642",1
"35923","NZ3668",1
"35924","NZ3703",1
"35925","NZ3709",2
"35926","NZ3722",2
"35927","NZ3726",1
"35928","NZ3730",1
"35929","NZ3748",1
"35930","NZ3753",1
"35931","NZ3761",3
"35932","NZ3800",1
"35933","NZ3806",1
"35934","NZ3817",1
"35935","NZ3823",1
"35936","NZ3839",1
"35937","NZ3842",1
"35938","NZ3844",1
"35939","NZ3847",1
"35940","NZ3855",1
"35941","NZ3900",1
"35942","NZ3910",1
"35943","NZ3922",1
"35944","NZ3927",1
"35945","NZ3937",1
"35946","NZ3939",1
"35947","NZ3942",1
"35948","NZ3951",1
"35949","NZ3957",1
"35950","NZ3960",1
"35951","NZ4016",1
"35952","NZ4024",2
"35953","NZ4032",2
"35954","NZ4038",1
"35955","NZ4047",1
"35956","NZ4049",1
"35957","NZ4060",1
"35958","NZ4124",3
"35959","NZ4136",1
"35960","NZ4137",1
"35961","NZ4151",1
"35962","NZ4156",1
"35963","NZ4158",1
"35964","NZ4202",1
"35965","NZ4208",1
"35966","NZ4214",2
"35967","NZ4218",1
"35968","NZ4225",2
"35969","NZ4229",2
"35970","NZ4238",1
"35971","NZ4239",2
"35972","NZ4240",1
"35973","NZ4242",1
"35974","NZ4248",1
"35975","NZ4250",1
"35976","NZ4312",1
"35977","NZ4318",1
"35978","NZ4332",1
"35979","NZ4339",2
"35980","NZ4348",1
"35981","NZ4349",1
"35982","NZ4400",1
"35983","NZ4412",2
"35984","NZ4415",1
"35985","NZ4423",2
"35986","NZ4430",1
"35987","NZ4435",1
"35988","NZ4443",1
"35989","NZ4445",1
"35990","NZ4502",1
"35991","NZ4513",1
"35992","NZ4521",2
"35993","NZ4522",1
"35994","NZ4532",1
"35995","NZ4540",2
"35996","NZ4610",1
"35997","NZ4616",1
"35998","NZ4617",1
"35999","NZ4618",1
"36000","NZ4619",8
"36001","NZ4621",1
"36002","NZ4627",1
"36003","NZ4636",1
"36004","NZ4640",1
"36005","NZ4700",1
"36006","NZ4703",2
"36007","NZ4706",1
"36008","NZ4710",1
"36009","NZ4714",1
"36010","NZ4716",1
"36011","NZ4719",4
"36012","NZ4725",1
"36013","NZ4800",1
"36014","NZ4801",1
"36015","NZ4806",3
"36016","NZ4809",1
"36017","NZ4823",1
"36018","NZ4825",1
"36019","NZ4832",1
"36020","NZ4900",4
"36021","NZ4906",2
"36022","NZ4914",1
"36023","NZ4916",2
"36024","NZ4922",17
"36025","NZ4923",3
"36026","NZ4924",3
"36027","NZ4926",1
"36028","NZ4934",1
"36029","NZ4936",1
"36030","NZ5000",3
"36031","NZ5002",3
"36032","NZ5006",1
"36033","NZ5009",1
"36034","NZ5019",1
"36035","NZ5021",4
"36036","NZ5022",5
"36037","NZ5023",2
"36038","NZ5024",12
"36039","NZ5025",19
"36040","NZ5100",1
"36041","NZ5103",1
"36042","NZ5105",1
"36043","NZ5106",1
"36044","NZ5107",2
"36045","NZ5108",1
"36046","NZ5109",1
"36047","NZ5116",1
"36048","NZ5117",2
"36049","NZ5120",2
"36050","NZ5122",1
"36051","NZ5124",2
"36052","NZ5125",5
"36053","NZ5129",1
"36054","NZ5131",1
"36055","NZ5200",1
"36056","NZ5202",5
"36057","NZ5204",1
"36058","NZ5205",2
"36059","NZ5206",1
"36060","NZ5207",1
"36061","NZ5209",1
"36062","NZ5211",1
"36063","NZ5212",1
"36064","NZ5213",1
"36065","NZ5227",1
"36066","NZ5228",6
"36067","NZ5230",1
"36068","NZ5234",1
"36069","NZ5300",6
"36070","NZ5301",1
"36071","NZ5307",1
"36072","NZ5326",3
"36073","NZ5327",1
"36074","NZ5328",1
"36075","NZ5400",1
"36076","NZ5401",3
"36077","NZ5402",1
"36078","NZ5404",1
"36079","NZ5408",3
"36080","NZ5412",1
"36081","NZ5417",1
"36082","NZ5418",1
"36083","NZ5423",3
"36084","NZ5424",1
"36085","NZ5426",1
"36086","NZ5502",2
"36087","NZ5505",3
"36088","NZ5513",2
"36089","NZ5521",1
"36090","NZ5522",1
"36091","NZ5528",1
"36092","NZ5600",4
"36093","NZ5602",3
"36094","NZ5604",1
"36095","NZ5608",2
"36096","NZ5610",2
"36097","NZ5612",1
"36098","NZ5614",2
"36099","NZ5615",1
"36100","NZ5616",1
"36101","NZ5619",1
"36102","NZ5620",1
"36103","NZ5623",2
"36104","NZ5624",1
"36105","NZ5700",2
"36106","NZ5702",2
"36107","NZ5703",1
"36108","NZ5705",1
"36109","NZ5706",2
"36110","NZ5709",3
"36111","NZ5711",1
"36112","NZ5714",1
"36113","NZ5720",1
"36114","NZ5724",1
"36115","NZ5800",1
"36116","NZ5803",1
"36117","NZ5804",1
"36118","NZ5805",2
"36119","NZ5808",1
"36120","NZ5809",4
"36121","NZ5810",2
"36122","NZ5811",2
"36123","NZ5822",1
"36124","NZ5900",1
"36125","NZ5902",3
"36126","NZ5903",7
"36127","NZ5904",7
"36128","NZ5905",3
"36129","NZ5906",3
"36130","NZ5907",3
"36131","NZ5908",2
"36132","NZ5909",2
"36133","NZ5910",5
"36134","NZ5915",1
"36135","NZ5917",1
"36136","NZ5920",1
"36137","NZ5922",1
"36138","NZ6001",1
"36139","NZ6002",1
"36140","NZ6004",1
"36141","NZ6007",3
"36142","NZ6009",2
"36143","NZ6010",3
"36144","NZ6011",2
"36145","NZ6012",2
"36146","NZ6015",1
"36147","NZ6016",2
"36148","NZ6017",1
"36149","NZ6020",1
"36150","NZ6101",3
"36151","NZ6109",9
"36152","NZ6110",1
"36153","NZ6111",3
"36154","NZ6112",1
"36155","NZ6117",2
"36156","NZ6202",1
"36157","NZ6203",3
"36158","NZ6204",1
"36159","NZ6206",1
"36160","NZ6207",4
"36161","NZ6208",1
"36162","NZ6209",1
"36163","NZ6214",3
"36164","NZ6215",1
"36165","NZ6218",3
"36166","NZ6300",1
"36167","NZ6301",1
"36168","NZ6308",2
"36169","NZ6309",8
"36170","NZ6313",3
"36171","NZ6314",3
"36172","NZ6316",1
"36173","NZ6317",1
"36174","NZ6318",1
"36175","NZ6400",1
"36176","NZ6402",1
"36177","NZ6406",1
"36178","NZ6407",1
"36179","NZ6409",5
"36180","NZ6411",1
"36181","NZ6413",1
"36182","NZ6414",1
"36183","NZ6415",1
"36184","NZ6419",4
"36185","NZ6501",5
"36186","NZ6502",2
"36187","NZ6503",2
"36188","NZ6504",1
"36189","NZ6505",4
"36190","NZ6506",1
"36191","NZ6507",3
"36192","NZ6508",1
"36193","NZ6509",8
"36194","NZ6510",3
"36195","NZ6511",1
"36196","NZ6513",1
"36197","NZ6514",1
"36198","NZ6515",3
"36199","NZ6516",1
"36200","NZ6603",1
"36201","NZ6604",1
"36202","NZ6606",1
"36203","NZ6607",6
"36204","NZ6608",2
"36205","NZ6609",7
"36206","NZ6610",5
"36207","NZ6613",4
"36208","NZ6614",3
"36209","NZ6616",1
"36210","NZ6617",1
"36211","NZ6621",2
"36212","NZ6703",1
"36213","NZ6704",1
"36214","NZ6705",2
"36215","NZ6707",2
"36216","NZ6708",2
"36217","NZ6709",4
"36218","NZ6710",1
"36219","NZ6713",1
"36220","NZ6717",1
"36221","NZ6718",1
"36222","NZ6719",1
"36223","NZ6800",2
"36224","NZ6802",1
"36225","NZ6808",3
"36226","NZ6811",1
"36227","NZ6812",1
"36228","NZ6813",1
"36229","NZ6814",1
"36230","NZ6817",1
"36231","NZ6900",1
"36232","NZ6902",2
"36233","NZ6903",2
"36234","NZ6904",3
"36235","NZ6906",3
"36236","NZ6908",5
"36237","NZ6911",2
"36238","NZ7001",1
"36239","NZ7002",1
"36240","NZ7003",1
"36241","NZ7006",1
"36242","NZ7007",1
"36243","NZ7008",2
"36244","NZ7009",1
"36245","NZ7014",6
"36246","NZ7015",1
"36247","NZ7016",1
"36248","NZ7017",1
"36249","NZ7019",1
"36250","NZ7020",1
"36251","NZ7100",2
"36252","NZ7101",3
"36253","NZ7102",1
"36254","NZ7105",1
"36255","NZ7107",2
"36256","NZ7108",2
"36257","NZ7109",2
"36258","NZ7112",1
"36259","NZ7113",1
"36260","NZ7114",1
"36261","NZ7117",1
"36262","NZ7118",1
"36263","NZ7120",1
"36264","NZ7200",1
"36265","NZ7204",2
"36266","NZ7207",1
"36267","NZ7208",1
"36268","NZ7209",1
"36269","NZ7213",1
"36270","NZ7300",1
"36271","NZ7301",1
"36272","NZ7302",2
"36273","NZ7303",1
"36274","NZ7309",1
"36275","NZ7311",1
"36276","NZ7312",1
"36277","NZ7313",1
"36278","NZ7317",1
"36279","NZ7400",2
"36280","NZ7401",6
"36281","NZ7402",2
"36282","NZ7407",1
"36283","NZ7408",1
"36284","NZ7412",2
"36285","NZ7414",1
"36286","NZ7501",1
"36287","NZ7503",3
"36288","NZ7505",1
"36289","NZ7511",1
"36290","NZ7514",1
"36291","NZ7605",1
"36292","NZ7606",2
"36293","NZ7607",8
"36294","NZ7609",1
"36295","NZ7610",1
"36296","NZ7612",1
"36297","NZ7613",2
"36298","NZ7702",3
"36299","NZ7703",1
"36300","NZ7704",1
"36301","NZ7705",2
"36302","NZ7706",2
"36303","NZ7709",3
"36304","NZ7712",1
"36305","NZ7714",1
"36306","NZ7717",4
"36307","NZ7802",1
"36308","NZ7805",2
"36309","NZ7809",1
"36310","NZ7810",1
"36311","NZ7813",1
"36312","NZ7815",2
"36313","NZ7816",1
"36314","NZ7817",1
"36315","NZ7818",1
"36316","NZ7900",1
"36317","NZ7902",1
"36318","NZ7903",2
"36319","NZ7905",5
"36320","NZ7909",1
"36321","NZ7910",1
"36322","NZ8000",1
"36323","NZ8004",2
"36324","NZ8007",1
"36325","NZ8009",2
"36326","NZ8010",2
"36327","NZ8100",2
"36328","NZ8101",1
"36329","NZ8102",3
"36330","NZ8106",1
"36331","NZ8109",2
"36332","NZ8110",2
"36333","NZ8111",1
"36334","NZ8112",1
"36335","NZ8114",1
"36336","NZ8115",1
"36337","NZ8200",2
"36338","NZ8204",2
"36339","NZ8205",5
"36340","NZ8206",1
"36341","NZ8209",1
"36342","NZ8211",2
"36343","NZ8302",4
"36344","NZ8304",1
"36345","NZ8306",1
"36346","NZ8310",1
"36347","NZ8311",2
"36348","NZ8313",1
"36349","NZ8400",2
"36350","NZ8407",1
"36351","NZ8411",5
"36352","NZ8501",1
"36353","NZ8507",2
"36354","NZ8514",1
"36355","NZ8601",1
"36356","NZ8604",1
"36357","NZ8607",1
"36358","NZ8608",1
"36359","NZ8612",2
"36360","NZ8703",3
"36361","NZ8704",1
"36362","NZ8801",1
"36363","NZ8802",1
"36364","NZ8803",1
"36365","NZ8804",2
"36366","NZ8809",3
"36367","NZ8901",2
"36368","NZ8902",2
"36369","NZ8903",2
"36370","NZ8905",1
"36371","NZ8908",1
"36372","NZ8909",4
"36373","NZ8911",1
"36374","NZ9001",1
"36375","NZ9003",1
"36376","NZ9004",3
"36377","NZ9006",1
"36378","NZ9007",1
"36379","NZ9010",1
"36380","NZ9100",2
"36381","NZ9102",1
"36382","NZ9103",1
"36383","NZ9104",5
"36384","NZ9106",2
"36385","NZ9107",1
"36386","NZ9108",1
"36387","NZ9109",1
"36388","NZ9202",1
"36389","NZ9203",2
"36390","NZ9207",1
"36391","NZ9301",1
"36392","NZ9304",1
"36393","NZ9305",1
"36394","NZ9401",1
"36395","NZ9402",2
"36396","NZ9403",1
"36397","NZ9404",1
"36398","NZ9405",2
"36399","NZ9501",1
"36400","NZ9503",1
"36401","NZ9504",2
"36402","NZ9701",1
"36403","NZ9702",1
"36404","SD0599",1
"36405","SD0694",1
"36406","SD0697",2
"36407","SD0698",3
"36408","SD0788",1
"36409","SD0799",1
"36410","SD0894",4
"36411","SD0895",3
"36412","SD0896",4
"36413","SD0897",4
"36414","SD0986",5
"36415","SD0987",1
"36416","SD0989",1
"36417","SD0992",1
"36418","SD0993",3
"36419","SD0994",10
"36420","SD0995",2
"36421","SD0997",5
"36422","SD0998",4
"36423","SD1085",1
"36424","SD1087",1
"36425","SD1088",2
"36426","SD1089",2
"36427","SD1090",1
"36428","SD1092",6
"36429","SD1093",3
"36430","SD1095",2
"36431","SD1096",5
"36432","SD1098",1
"36433","SD1187",1
"36434","SD1188",2
"36435","SD1189",2
"36436","SD1190",2
"36437","SD1191",2
"36438","SD1192",2
"36439","SD1193",1
"36440","SD1194",2
"36441","SD1196",1
"36442","SD1197",6
"36443","SD1199",2
"36444","SD1284",1
"36445","SD1286",1
"36446","SD1288",3
"36447","SD1290",1
"36448","SD1291",1
"36449","SD1292",1
"36450","SD1294",6
"36451","SD1295",2
"36452","SD1297",4
"36453","SD1298",1
"36454","SD1299",4
